data_hora,pressao,temperatura
03/02/2018 17:50,84.579054,119.6257
03/02/2018 17:50,84.589957,119.6245
03/02/2018 17:50,84.598857,119.6233
03/02/2018 17:50,84.601035,119.6221
03/02/2018 17:50,84.605681,119.621
03/02/2018 17:50,84.605952,119.6196
03/02/2018 17:50,84.618326,119.6183
03/02/2018 17:50,84.634013,119.6171
03/02/2018 17:51,84.646669,119.6158
03/02/2018 17:51,84.657949,119.6144
03/02/2018 17:51,84.670604,119.6131
03/02/2018 17:51,84.680726,119.6117
03/02/2018 17:51,84.690598,119.6104
03/02/2018 17:51,84.706945,119.609
03/02/2018 17:51,84.721377,119.608
03/02/2018 17:51,84.732094,119.6066
03/02/2018 17:51,84.744403,119.6054
03/02/2018 17:51,84.75668,119.6042
03/02/2018 17:51,84.7719,119.6028
03/02/2018 17:51,84.788054,119.6017
03/02/2018 17:52,84.804118,119.6004
03/02/2018 17:52,84.817738,119.5993
03/02/2018 17:52,84.832202,119.5982
03/02/2018 17:52,84.846666,119.5971
03/02/2018 17:52,84.860913,119.596
03/02/2018 17:52,84.877098,119.5948
03/02/2018 17:52,84.891441,119.5935
03/02/2018 17:52,84.906097,119.5921
03/02/2018 17:52,84.919499,119.591
03/02/2018 17:52,84.938844,119.5897
03/02/2018 17:52,84.954433,119.5887
03/02/2018 17:52,84.966556,119.5873
03/02/2018 17:53,84.977361,119.5862
03/02/2018 17:53,84.984667,119.5849
03/02/2018 17:53,84.993035,119.5837
03/02/2018 17:53,84.998025,119.5824
03/02/2018 17:53,85.009175,119.5813
03/02/2018 17:53,85.020856,119.5801
03/02/2018 17:53,85.033535,119.5792
03/02/2018 17:53,85.046591,119.5781
03/02/2018 17:53,85.05627,119.5771
03/02/2018 17:53,85.066607,119.5759
03/02/2018 17:53,85.077226,119.5746
03/02/2018 17:53,85.086687,119.5735
03/02/2018 17:54,85.097869,119.5722
03/02/2018 17:54,85.106984,119.5712
03/02/2018 17:54,85.115352,119.5699
03/02/2018 17:54,85.121934,119.5689
03/02/2018 17:54,85.130423,119.5679
03/02/2018 17:54,85.134005,119.5667
03/02/2018 17:54,85.138899,119.5656
03/02/2018 17:54,85.146326,119.5645
03/02/2018 17:54,85.144651,119.5636
03/02/2018 17:54,85.151169,119.5626
03/02/2018 17:54,85.159344,119.5617
03/02/2018 17:54,85.165299,119.5607
03/02/2018 17:55,85.166534,119.5597
03/02/2018 17:55,85.166765,119.5589
03/02/2018 17:55,85.176161,119.5578
03/02/2018 17:55,85.180678,119.5569
03/02/2018 17:55,85.192044,119.5558
